CustomerID,PC1,PC2,Cluster
12413,-0.2551192294389415,-0.04287836668804513,0
12414,-0.41462031471455324,-0.5125626581367185,0
12415,21.637052528032726,-4.57954857692502,1
12417,0.6066621255276868,1.2101220287330756,2
12418,-0.19812761568777884,0.0802744621955488,2
12420,-0.2537163514353762,-0.04327826950333152,0
12421,-0.18361349829896723,0.049044024829395294,2
12422,-0.1568340759083213,0.18944105859093688,2
12423,0.3054958481570973,0.8631725495279049,2
12424,-0.09296530199121163,-0.06481639513291029,0
12425,-0.16159524232348763,0.11953893100586745,2
12426,-0.25897141971821463,-0.0115609003757793,0
12427,-0.28865345390513586,-0.12877041570567024,0
12428,1.3718998463349783,1.4121987858830076,2
12429,0.45014360929230973,0.6641457528934168,2
12430,-0.5588562024510769,-0.785745906296193,0
12431,1.0319869017482042,1.1021628160488244,2
12432,0.6626789152269212,0.8372786402258859,2
12433,2.869967242772585,0.7845751310613813,2
12434,-0.10010148942414529,0.37589140542153016,2
12435,0.6022124069374143,-0.2592940197473167,2
12436,-0.4318261930509253,-0.5070761617244024,0
12437,0.8384666543821209,0.8780950630931773,2
12438,0.33303377592694117,0.7235356559259442,2
12441,-0.5650660459135195,-0.7837350133213853,0
12442,-0.5350708129675726,-0.7199213270436029,0
12444,0.6323506081781463,1.0781185924005487,2
12445,-0.810076906557967,-1.5080330207424726,0
12446,-0.039614520257856174,0.5082190161394847,2
12447,-0.3142797066851934,-0.12052522727338315,0
12448,-0.3515668992501249,-0.255579157163992,0
12449,0.5715000868439465,0.955557256482156,2
12450,-0.6700754752175468,-1.1218941495125632,0
12451,1.8911393851978313,1.2713281720956062,2
12452,-0.3737693130578066,-0.289247940578655,0
12453,-0.12449650790094992,0.2665448564671821,2
12454,-0.5200920274911822,-0.5343592740756712,0
12455,0.43116450299673603,0.7033199129169803,2
12456,0.47494613252203155,0.8806560347778739,2
12457,0.061237767479276596,0.39463875213466226,2
12458,-0.15351056841863311,0.09178869736707053,2
12461,-0.19495740773771855,0.10500106761776846,2
12462,-0.03993238474600672,0.3925546769029225,2
12463,0.07733189429082016,0.5874533316717251,2
12464,-0.6248792498011145,-1.2590658532331187,0
12465,-0.10444236260119429,0.32059589528235,2
12468,-0.1849810408429591,0.12698664994735354,2
12471,2.7602470162232393,0.4840774589316433,2
12472,1.2763372462521616,1.3225018618398992,2
12473,0.6291500145569398,1.0932708099509751,2
12474,1.479945577396824,1.3604412079002732,2
12475,-0.16038096227271814,0.11917957325513988,2
12476,0.9948864389224407,1.18889182903538,2
12477,1.739625374874388,1.0234793207914037,2
12478,-0.2069619869737403,0.13398361881782062,2
12479,-0.24574166841863054,0.013378480321383474,0
12480,0.5528986741513997,1.0428400684340384,2
12481,1.0073844866704085,1.0346821712450465,2
12483,0.11574342950293737,0.24994459028694252,2
12484,0.901027882462222,1.5561807283848248,2
12488,-0.05039445418560525,0.30316949574482954,2
12489,-0.4775181700782158,-0.5480329954054363,0
12490,0.9276051595915578,0.9368731142421031,2
12491,-0.3155589839899281,-0.15468795359988743,0
12492,-0.4114065984787617,-0.3645431587728062,0
12493,-0.3838106430038745,-0.3286755900961459,0
12494,0.04201212814858239,0.5567730225143647,2
12497,-0.2736383810029343,-0.6722094754168123,0
12498,-0.37926673672178923,-0.28749118331745216,0
12500,0.41807266467246273,-0.11700120161758144,2
12501,0.4955448588314084,1.192723449369119,2
12502,0.399222915526415,0.8781096363526097,2
12503,-1.1664122769414682,-2.2338099959607347,0
12504,-0.723619320262079,-1.227197538834975,0
12505,-1.0745460829112883,-2.2635080669148513,0
12506,-0.40274369470609817,-0.2001634705516388,0
12507,-0.22870303303561923,-0.42300930591515984,0
12508,-0.10535766101775511,0.5137149520543149,2
12509,-0.6823516571990993,-1.1179876861463083,0
12510,-0.22125717042869214,-0.053764712813048496,0
12512,-0.31077666624829764,0.03418568347623635,0
12513,-0.19025827451101887,0.10362577289808708,2
12514,-0.05931131025491663,0.39875643077687034,2
12515,-0.4536248978385684,-0.5000972589894099,0
12516,-0.21402185878477217,-0.38299479052351965,0
12517,0.5864949093232824,1.5671708987422002,2
12518,0.28330674782659143,0.7397286135596958,2
12519,-0.4363847014718249,-0.45317651148868954,0
12520,0.4387750545558043,1.0212088171191505,2
12521,-0.18907378628904692,0.17657625321899714,2
12522,-0.5529708931685313,-0.7875829544078288,0
12523,0.19191682657163206,0.7688838104020086,2
12524,0.9037427183280634,0.8105835839639369,2
12526,0.052304171152028525,0.5676253325282157,2
12527,-0.4120115674554444,-0.4113858163866424,0
12528,0.05430967586546,0.3444686049064553,2
12530,0.05664536784027025,0.3616619613748718,2
12531,-0.4719707073704365,-0.4417830649109897,0
12532,-0.4532274363711691,-0.5002070264677366,0
12534,0.03227964433749338,0.5598861050965845,2
12535,-0.2714148658677002,-0.06877685476713405,0
12536,0.9424092958226178,1.5573778521445123,2
12538,-0.3779091650361287,-0.2879028207120018,0
12539,0.7050627927437046,1.1787600009068255,2
12540,2.294272367101628,1.184984617447669,2
12541,-0.054629793585936386,0.30466717730156073,2
12544,-0.41248097805808726,-0.3642468983831681,0
12545,-0.09938657660737878,0.23737155726140804,2
12546,0.014470994599916027,0.5063846057690025,2
12547,-0.668397833895045,-1.1224313835070505,0
12548,-0.7665117632702956,-1.3548036083260526,0
12550,-0.015952171709150836,0.48506596407267216,2
12551,-0.5917272804278905,-0.8549878940903766,0
12552,-0.399100797744436,-0.3238330787869752,0
12553,0.5337781550150439,0.7709593963272434,2
12556,0.07103372693334951,0.9658138754779189,2
12557,1.0942004063359576,-1.0524893535144813,0
12558,-0.5967274936398997,-0.7736026204458053,0
12559,-0.35082285022584225,-0.2965825671380777,0
12560,0.2763108630464794,0.8243351757639527,2
12561,-0.45885798636657116,-0.49836638476405615,0
12562,0.5343541472477016,0.8081138248020349,2
12564,-0.37865751178853546,-0.2877102566810705,0
12565,-0.6237381934062279,-0.9321309134861933,0
12566,-0.39418693399328897,-0.37004857890244475,0
12567,1.617423691393542,1.5388221228145909,2
12569,0.5402425991063114,0.7396210308190749,2
12571,-0.21747758267893388,0.0043877716311994195,0
12572,-0.04887752407025036,0.43002781052752376,2
12573,-0.35544301868609995,-0.10730835142724146,0
12574,-0.5700386976051022,-0.7821785378655801,0
12576,0.1302981679343962,0.6492185494669065,2
12577,0.16685727582925713,1.2213858755311273,2
12578,0.3950140718507057,0.9648057815886826,2
12579,-0.2789127293107604,-0.03518992000251067,0
12580,-0.3328403872379978,-0.18511449043155387,0
12581,-0.48068449454814655,-0.5469617449425739,0
12582,-0.3501190561494827,-0.2967939173801403,0
12583,1.3185462450255994,0.6935637806494382,2
12584,-0.0384468798847883,0.2592501350258513,2
12585,0.24569385054799142,0.6729639627172821,2
12586,-0.5495638411558526,-0.7153254440587158,0
12587,-0.8107945604652567,-1.5078103819614062,0
12588,-0.5946618132893874,-0.854079229103264,0
12589,-0.255547441509371,-0.042719512310531296,0
12590,1.2939530634953795,0.22414132094581707,2
12591,-0.31073744798728786,-0.12163801400723136,0
12592,-0.5190709491929502,-0.7984602728121841,0
12593,-0.47333598673511806,-0.6085287028118115,0
12594,0.31674493766667283,0.260502894043788,2
12596,-0.2717735499925649,-0.16866058873333983,0
12597,0.7489795137250065,1.303659179740447,2
12598,0.4504575267119626,0.68622221809549,2
12599,-0.10483275299161474,-0.003418616092461218,2
12600,-0.0043769502215976995,-0.03604922829982514,2
12601,-0.35342555080774174,-0.2957726653313716,0
12602,-0.5395057834323846,-0.7185046306544997,0
12603,-0.8196083312999374,-1.7097380820497676,0
12604,-0.4702917782756595,-0.5502874133686069,0
12605,-0.890577263561143,-1.6868534475374473,0
12607,-0.026636467004503558,1.0061279899632236,2
12609,0.008709408067150443,0.47716071358208423,2
12610,0.24470143702437624,0.7626959047874958,2
12611,0.07712175206718191,0.5737961243569827,2
12612,-0.3717418724990943,-0.3773155757698876,0
12613,0.5213152325833378,1.0169612882774413,2
12614,-0.41084240312221715,-0.32004751984456137,0
12615,0.3045184415472885,0.7110687409650689,2
12616,-0.29755998427996677,-0.16049552253974328,0
12617,-0.21681094527698672,0.20869393875373082,2
12618,-0.5683624571370062,-0.7826906400054262,0
12619,0.5356205652798578,0.19108868863028458,2
12620,0.22000956879288855,0.8125310738762221,2
12621,2.407163636945231,1.0914124425873453,2
12622,-0.5720266771650802,-0.7815290651892653,0
12623,-0.4217834025812308,-0.4082634164956017,0
12624,-0.19307009059298308,0.12959398089183377,2
12625,0.3329674049381298,0.6090275820538259,2
12626,1.199702458073315,1.3706482591831688,2
12627,0.8618668454815144,1.151455107698095,2
12628,-0.1843731782919308,0.07586033038292245,2
12630,0.01952405582727872,0.5198619788464359,2
12631,-0.24895362623144,0.014318961957773886,0
12633,0.22888252005037804,0.6299925667976181,2
12635,0.2673158483739789,0.8659704821611256,2
12637,1.0766394570202933,1.2970872123814066,2
12638,-0.1377915459143273,0.18346123604421977,2
12639,-0.35462016601574187,-0.2546278534402297,0
12640,-0.08638032406076245,0.33393890216038946,2
12641,-0.5942979609920962,-0.854180684566495,0
12642,-0.11341669632164357,0.1755601743632907,2
12643,-0.06208502713290809,-0.9449007138353197,0
12644,-0.24944028400614998,0.014552025371922026,0
12645,0.12587912802309517,0.4553317280363006,2
12646,-0.010950844185606996,0.23019917245817692,2
12647,0.41399219397483933,0.6419303243614981,2
12648,-0.38613846729300383,-0.2852688715917324,0
12649,-0.21169317040910904,-0.02657587443324788,0
12650,-0.38527404752615446,-0.3281616595793973,0
12651,-0.6247121225210697,-0.9318135132652339,0
12652,-0.074651549685168,0.3492329901385617,2
12653,0.02384909397230313,0.08442388132843649,2
12654,-0.248072005783955,0.014057783841002345,0
12656,0.5125137153097128,0.718420186563941,2
12657,-0.11540802685443918,0.07959703497595859,2
12658,-0.19443669734424082,0.13000598610059963,2
12659,-0.7587262284965036,-1.357272823388438,0
12660,-0.5172759511287867,-0.6577088296529839,0
12662,0.644770051819719,1.0134237046576253,2
12664,-0.04818821492356559,-1.0297628439732407,0
12665,-0.8791376904364885,-1.690517538920942,0
12666,-0.9927259907303871,-1.9178932389182186,0
12667,-0.21154842247795927,0.057999807698799165,2
12668,0.5442046446472848,0.9409839765828519,2
12669,0.25771846341528615,0.8877537845986286,2
12670,0.2726882591199622,0.4081434318298737,2
12672,-0.590156356123961,-0.8555144571024889,0
12673,-0.1561205815598523,0.25556588747706044,2
12674,0.1154492707301212,0.3603061791846869,2
12676,-0.11363802389611646,0.026581819670429906,2
12678,2.995706805764405,0.07365621586715597,2
12679,-0.07563776835401073,0.29159375532183657,2
12680,-0.18474914940217152,0.04937711278416229,2
12681,2.4349984324697767,1.1032910893148433,2
12682,1.9725170240941354,1.0273111639597952,2
12683,1.502008018340471,1.0271356163493233,2
12684,0.3139950632210788,0.4408126142252532,2
12685,0.4662854987081303,0.9818003057842092,2
12686,-0.6820104705659771,-1.1180537313682168,0
12688,0.9483552427685057,1.173053759520937,2
12689,0.01571777893628066,0.474878060428352,2
12690,-0.456794342855415,-0.4990939307113277,0
12691,-0.2936076758502799,-0.3149826565266107,0
12693,-0.19995772178307175,0.10658605862360696,2
12694,-0.1826241020783205,0.021349008321358817,2
12695,-0.3326796716583086,-0.22264579130230477,0
12697,-0.14080330214702638,0.13729451331889334,2
12700,0.9705706617060311,1.276279462334494,2
12701,-0.04818868436761823,0.377542520541142,2
12702,-0.5498245231485472,-0.7152615960049108,0
12703,-0.3895452491281715,-0.2841666921900066,0
12704,0.1798582788081524,0.5267059616878011,2
12705,1.3197975706882912,1.3164626289544017,2
12707,-0.2329577011660212,0.06480260961086076,2
12708,0.32840664046747786,0.7464518657932957,2
12709,1.2864160681481296,0.6027119297184224,2
12710,0.10999604611215782,0.6926448766789121,2
12712,0.3299773225256496,0.40475258150556925,2
12713,-0.13999685125670366,0.16088024153231847,2
12714,1.0026644800665914,1.3688175179664535,2
12715,-0.39184403238469,-0.32609050777272486,0
12716,0.02478504322863322,0.5182973915549939,2
12717,-0.06339406884927648,0.36413713518332724,2
12718,-0.41186522504073053,-0.3643855351384459,0
12719,-0.20971386342390166,0.0839808638587449,2
12720,1.3072497776680019,1.25030791250728,2
12721,0.5451028724875513,1.080206310512836,2
12722,-0.05646784709119971,0.38011855133942285,2
12723,-0.07409150542524257,0.4381652517861287,2
12724,-0.07878828613675212,0.3315986178303798,2
12725,-0.34251827542279345,-0.1820488422580929,0
12726,0.4898457481075144,0.32374446583249056,2
12727,0.6174561048779825,0.8689795026104695,2
12728,-0.15382952418053644,0.1652762639705904,2
12729,-0.3100034604648772,-0.1218710390410965,0
12731,2.7390939994159345,0.1884515163557065,2
12732,-0.5400484695356268,-0.7183725946322337,0
12733,-0.37221492966845593,-0.2489943650186604,0
12734,-0.808212338303783,-1.5086136636007128,0
12735,-0.1658319343540614,0.16911294566961155,2
12736,-0.7858328245785143,-1.515776072517422,0
12738,-0.5626641157204924,-0.7844885210190417,0
12739,-0.1296947476200262,0.15753110394775913,2
12740,-0.28668171768914713,-0.09594153681140771,0
12743,0.09497898864843646,1.077172392091262,2
12744,1.6248877182809454,0.9928347469537036,2
12747,0.27079897545117726,0.11833966562064888,2
12748,6.484565930844312,1.5404434216426808,3
12749,0.6168292331698702,1.2182076018029515,2
12750,-0.4777415324494277,-0.5479335558767452,0
12752,0.48776858383868216,0.2580853933722292,2
12753,3.3881940441700324,0.155318183101975,2
12754,0.9644077525244745,0.055131758529840896,2
12755,-0.4760457123724177,-1.4480088397461577,0
12756,-0.8000008523851343,-1.5112205781450074,0
12757,0.8863934075677793,1.4905918468866284,2
12758,0.46128073964141464,0.6828892856984743,2
12759,0.17071596902980113,0.7427961284875362,2
12762,0.17742599709571288,0.49900113447731326,2
12763,-0.4179106563186532,-0.511485355988624,0
12764,-0.04436676099943683,0.2813620672363231,2
12766,1.2588225594835627,1.2387569800714322,2
12769,-0.1822444560495006,0.021096075176310774,2
12770,-0.357579750303051,-0.7768223917797935,0
12772,-0.033101694213632106,0.4583941669811378,2
12775,0.006234083482787836,0.30446019413173725,2
12778,-0.08474531743694284,0.18918432651027894,2
12779,0.5417202328340569,0.6989693302887536,2
12781,-0.24743357169742985,-0.17642868441969348,0
12782,0.25570770401196047,0.7154633682680882,2
12783,0.11952004361575681,0.7013696148612314,2
12784,-0.10715453902709955,0.4655624208639348,2
12785,-0.4937880142218201,-0.6019834455787164,0
12787,-0.4131057673345846,-0.46062882980443814,0
12789,-0.8218426434994591,-1.5042788066506152,0
12790,-0.3847106626996968,-0.28572533954394586,0
12791,-0.936259999067612,-1.9360170960540695,0
12792,-0.32666191644339204,-0.15113524282787977,0
12793,-0.34804504266310643,-0.29746864970009335,0
12794,-0.09478052648876154,0.25703968278826067,2
12795,-0.49221822015576516,-0.6025419812037006,0
12797,-0.5283674566011618,-0.6541640679404527,0
12798,0.5889950218195257,-1.6471038734379757,0
12802,-0.3134206930489363,-0.15534346824424047,0
12808,-0.304293600896496,-0.09037910403910551,0
12809,-0.3195075591096915,-0.1534463678042729,0
12811,-0.2956824908273145,-0.09312712119508965,0
12812,-0.47763646189135933,-0.5479445455988745,0
12814,-0.9486424641636302,-1.9320549989886742,0
12815,-0.14099152032198561,0.16109201449864075,2
12816,-0.30569072038173234,-0.08997850981125141,0
12817,-0.8087008303871821,-1.5084855311700371,0
12818,-0.2798745746708405,-0.6704598309952678,0
12820,-0.005083398640264804,0.4494778101808685,2
12821,-0.7226230943420389,-1.227503425067502,0
12822,-0.10871903879373798,0.21881487906272842,2
12823,-0.8967456307865561,-2.3207899795405615,0
12824,-0.3247794172348026,-0.15173104331804319,0
12826,0.09975343101700607,0.46376220244123784,2
12827,-0.39701104712188523,-0.3691926298822198,0
12828,-0.07837235871179345,0.31218427608588595,2
12829,-0.5705016738799479,-0.949085665100562,0
12830,1.4352055794935195,-1.21730855152759,0
12831,-0.6082166977849026,-0.9370975695728242,0
12832,-0.31152652168280226,-0.08803492244157968,0
12833,-0.3445252261194822,-0.18140685267811493,0
12834,-0.4328653485785094,-0.40474982811725724,0
12836,0.44125746281304706,1.203572803258909,2
12837,-0.5609601064585134,-0.7116864160210127,0
12838,0.11385031732199004,1.0790516589011179,2
12839,0.9657957008155387,0.6424090333416318,2
12840,0.304673040120386,0.5281925186255465,2
12841,0.8876223346878898,1.4630253378982152,2
12842,-0.14104819697835558,0.06194123625350443,2
12843,0.119315852120862,0.6140770241647745,2
12844,-0.18271069822794256,0.36492184630895025,2
12845,-0.3222874735923227,-0.11792460006943492,0
12847,0.07922424238726404,0.6656520468249036,2
12849,-0.05860351056084444,0.32520273051971255,2
12851,-0.22453250057820878,0.2985717045754428,2
12852,-0.44325668583600747,-0.45098049871051193,0
12853,0.1282881429397009,0.5710017103635827,2
12854,0.15716323080915315,0.9105240142943668,2
12855,-0.8819400066087759,-1.6896167253328749,0
12856,0.4176526341501141,1.253346247985081,2
12857,-0.14958408770368922,0.14000036839554603,2
12863,-0.7132569189202064,-1.3719029968640075,0
12864,-0.8461929914293096,-1.7010145662467815,0
12865,0.18728556106681937,0.8022269668015171,2
12866,-0.31025052823273996,-0.12184393012069085,0
12867,1.1419805265358602,1.4248644684741125,2
12868,0.14968847993986867,0.6429195046464018,2
12870,-0.9675305384211292,-1.925992352203248,0
12871,-0.6133480826515708,-1.0320770939608876,0
12872,-0.0773294877543682,0.520383250381944,2
12873,-0.7808528411401046,-1.5174242731205718,0
12875,-0.7548261797040056,-2.365146593352862,0
12876,0.32688422784224236,0.5213832262627253,2
12877,0.2663792023481977,0.9033638821339364,2
12878,-0.13652593933057935,0.1597820094495553,2
12879,-0.6071400887873324,-1.1420396201685508,0
12881,-0.6773011379388555,-1.1196493282407003,0
12882,-0.42009460709559987,-0.7570358299033196,0
12883,-0.19011948671016618,0.20005333562118305,2
12884,-0.6732241138893468,-1.1209486073973676,0
12885,0.050574766051671605,0.5960155972151123,2
12886,0.11537213973460393,0.690832030449608,2
12888,-0.7944370781891484,-1.5130838848699326,0
12890,-0.026937971758049302,0.7719375228743742,2
12891,-0.8019407900523942,-1.9787132751464773,0
12893,-0.3435785666809879,-0.07776264312167297,0
12895,-0.3655572562361482,-0.25108960937607006,0
12897,-0.8557925044595079,-1.6980014868168234,0
12901,4.022826731333526,-1.3208038483843285,3
12902,-0.5990309826421288,-0.8526557215960038,0
12904,-0.08496830625226609,0.5382560021410369,2
12906,0.30496747538509233,0.3501199992407474,2
12908,-0.9458709063314196,-1.9329926741520487,0
12909,0.26277854349198726,0.6791422447643468,2
12910,0.27389353610597356,0.23756966450384814,2
12912,-0.2559526588307557,-0.5110844883778132,0
12913,0.11836355508283121,0.054295190932957704,2
12915,-0.4174526386885842,-0.3626728723179819,0
12916,0.19821447962355318,0.3506809450487127,2
12917,-0.9000637930985773,-1.9476988622136477,0
12919,-0.10865771748481659,0.05157316541850245,2
12920,-0.33922781994467144,-0.07913679406445308,0
12921,2.9001459227385116,0.8300617747463326,2
12922,-0.27511694720014324,-0.06745156236948563,0
12923,-0.33770802555067275,-0.047474414993322424,0
12924,-0.278037599991491,-0.2791476761127911,0
12925,-0.12188484106033089,0.24466000832982213,2
12928,0.21320058618576285,0.4428678432646167,2
12929,-0.6595634862415722,-1.0172763597031376,0
12930,-0.378031272537434,-0.3305064737978353,0
12931,5.758833234331597,-1.9673867826795373,3
12933,0.09999871375435246,0.9834345404719826,2
12935,0.35561166947237877,0.6725715963189522,2
12936,-0.020972845629545423,0.4707023745575982,2
12937,0.18362888229802554,0.7387110576191936,2
12938,-0.615761726072238,-0.9346541933304232,0
12939,1.216452038596379,-0.799333474907045,0
12940,0.06521691020867691,0.851652035751725,2
12942,-0.04687133989118278,0.6541237951620045,2
12943,-1.074484647650011,-2.2635279274170497,0
12944,-0.2614527380001462,-0.04082494284270493,0
12945,-0.350369381499969,-0.21697395012568307,0
12947,0.20373066671461523,0.7544556139482679,2
12948,0.24195605754596491,0.7310391651663124,2
12949,0.7847576605174091,1.1983009252504846,2
12950,-0.20573321700064223,-0.7573565961619787,0
12951,-0.033721217952847306,0.4420104622950745,2
12952,0.06060874394050134,0.5649576893073046,2
12953,-0.4495858362834656,-0.44898635171931095,0
12955,0.8281137177318726,0.5326074168380294,2
12956,-0.4468945371916877,-0.3532052428867265,0
12957,0.8553089918292337,1.3815228619148887,2
12962,-0.4796723034221325,-0.5473161933194934,0
12963,0.175134935302072,0.6836042952975582,2
12965,0.09476082894705876,1.0280383627371752,2
12966,-0.5959722520855005,-0.8536368746204731,0
12967,-0.30235811241036287,-0.31228235753197664,0
12968,-0.7597135503408655,-1.3569808786204713,0
12970,0.08176524289579326,1.09722758931581,2
12971,2.1794057946617094,0.24516306329378623,2
12974,-0.6580416282779654,-1.017778550782026,0
12976,-0.2820335053853272,-0.2777869676382383,0
12977,-0.6403516229652673,-0.9268138151332609,0
12980,-0.03480542971520735,-1.4491821895359558,0
12981,-0.5100243944377949,-0.7279671553910853,0
12982,-0.2906894912839626,-0.06249563556839255,0
12984,-0.818207953331148,-1.5054350901914533,0
12985,0.19117407973832198,0.6424074378911139,2
12987,-0.29508708479064116,-0.09333066425397159,0
12988,-0.04541896733263708,0.742271438135323,2
12989,0.7187472995685584,-0.046670228949810585,2
12990,-0.6109840537976154,-1.0328413260854847,0
12991,-0.23578871400071078,0.01020689003514294,0
12993,-0.3121274249233526,-0.12117845680639566,0
12994,-0.06369482595508814,0.4176548270057233,2
12995,-0.8588152175567966,-1.6970345303464167,0
12997,-0.04721685043642042,0.28250639267611233,2
12999,-0.3041067799644809,-0.15832038625166814,0
13000,-0.24544811853138215,-0.015829678582282274,0
13001,1.6949662504734342,0.906707243283401,2
13002,-0.6843067894176966,-1.1173403222063676,0
13003,-0.8028837305059384,-1.5103235058608626,0
13004,1.391744545375369,1.4718535303132378,2
13005,-0.37276845885731197,-0.2895851080114864,0
13006,-0.8153317265473192,-1.5063402242597888,0
13008,-0.4888926220508279,-0.5443474060935979,0
13011,-0.8833711778049204,-1.689168530038489,0
13012,0.07161736378728055,0.6162184434410516,2
13013,0.7983066874360903,1.1312637404299217,2
13014,0.2687668440310014,0.5392733358992465,2
13015,0.5937919248255744,1.2027250839154762,2
13016,-0.13531816207038633,0.18261910216503527,2
13017,-1.0504024432094496,-2.2712714101679756,0
13018,1.6520887546683414,1.499988685057547,2
13021,0.3828535172726343,0.8927077082869972,2
13023,-0.19902332273638287,0.13145979478440795,2
13026,-0.006226153473305802,0.019240789148409612,2
13027,2.3172427863731535,-2.1955712578463844,0
13028,-0.1006228755938394,0.19429332081034972,2
13029,-0.5518560221303669,-1.0520121239357494,0
13030,0.010271980536238979,0.7364536407218013,2
13032,-0.051827890032592784,0.46428704449984415,2
13033,-0.5691522114579345,-0.7824463949414067,0
13034,-0.18381314501840235,0.15108790298225663,2
13035,-0.24905475763549575,-0.2493333031307526,0
13037,-0.11031403727495488,0.2825485384966029,2
13038,-0.2748870969084599,-0.2037455354748459,0
13040,-0.1761089312898586,0.1724241818864673,2
13043,-0.4808471025666684,-0.669379852439726,0
13044,-0.2115333996616749,0.058023885185253206,2
13045,-0.41744337011849525,-0.4096409117765062,0
13046,-0.22968354581338338,0.06375096407220232,2
13047,0.4336911303397624,0.902387998698193,2
13048,0.22437304637321545,0.6798241139806723,2
13049,-0.4448540920209667,-0.6176834337359393,0
13050,1.209071243578815,1.4214734627056205,2
13052,-0.41378755431720987,-0.4108218957075168,0
13055,0.11837087851375115,0.677817551554491,2
13058,-0.7516460437541824,-1.3596067751852516,0
13059,-0.6532938212308764,-1.0193040385073122,0
13060,-0.47716743215686713,-0.5481310623146782,0
13061,-0.5841149846791192,-0.8574428042440897,0
13062,-0.5188526248955129,-0.7984857486765493,0
13064,-0.041441234762980346,0.393042450836917,2
13065,-0.5097526137399404,-0.5968684389506813,0
13066,-0.1405075441008133,0.3703677241891781,2
13067,-0.5232130137659534,-0.5925527661544978,0
13068,-1.0170197352375163,-2.281933862964267,0
13069,1.3385104327565547,1.5156597201080764,2
13070,-0.6106947913281738,-0.9363177381461488,0
13072,-0.6802799455726453,-1.1186455053363895,0
13075,-0.2781637061269643,-0.2791026541158776,0
13077,0.15200306262267557,0.9309381176089159,2
13078,1.7795356516175855,0.38083881346148457,2
13079,-0.9390535421541402,-1.935143797580907,0
13080,-0.7182517709428574,-1.2288740159399236,0
13081,5.436193700486659,0.7369563013240263,3
13082,0.7655533933271832,0.32595317886653474,2
13083,-0.46824978480697693,-0.5509594534057353,0
13085,-0.4508331851709274,-0.44856269064581755,0
13089,9.589068369084782,-0.39511490190911497,3
13090,0.9935136745868706,0.6508084505599442,2
13091,-0.34418236274277586,-0.29858545372723083,0
13092,-0.3839108053155284,-0.3733646404314837,0
13093,1.1707076511672139,0.6042380217263696,2
13094,-0.46764430291369075,-1.6174735419792075,0
13095,-0.7134547092574374,-1.2304043634760637,0
13097,0.9924748916549337,1.3672504822841156,2
13098,4.741413130223194,-0.08589494151503908,3
13099,-1.015524909238695,-2.28234221530084,0
13101,-0.6487821962036243,-1.0206961574366435,0
13102,1.1803017214032556,0.9231334317673122,2
13103,-0.6415584824071838,-1.0230577866360302,0
13104,-0.37463902851091563,-0.6401813931459512,0
13106,-1.0671409632822668,-2.2658891941493096,0
13107,0.11937207476220665,0.39318977077628947,2
